optID,theoryPrice,computeTime,error
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 38.6420 = -37.641980 ≤ 0
请检查参数: sigma=27.8, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.3220 = -33.321980 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.0245 = -32.024480 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.0005 = -30.000480 ≤ 0
请检查参数: sigma=24.9, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 30.2580 = -29.257980 ≤ 0
请检查参数: sigma=24.6, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.5125 = -31.512480 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.5125 = -31.512480 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.5845 = -33.584490 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.5405 = -32.540490 ≤ 0
请检查参数: sigma=25.9, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 28.5605 = -27.560490 ≤ 0
请检查参数: sigma=23.9, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 26.2205 = -25.220490 ≤ 0
请检查参数: sigma=22.9, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 26.6805 = -25.680490 ≤ 0
请检查参数: sigma=23.1, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 28.5605 = -27.560490 ≤ 0
请检查参数: sigma=23.9, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - 0.0000 - 37.2645 = -36.264500 ≤ 0
请检查参数: sigma=27.3, nu=0.1, theta=0.0"
10002243,,,"VG参数不满足约束条件: 1 - 0.0000 - 32.7680 = -31.768000 ≤ 0
请检查参数: sigma=25.6, nu=0.1, theta=0.0"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.2500 = -30.249990 ≤ 0
请检查参数: sigma=25.0, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - 0.0000 - 34.5845 = -33.584500 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=0.0"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.0245 = -32.024490 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 38.9205 = -37.920490 ≤ 0
请检查参数: sigma=27.9, nu=0.1, theta=-0.0001"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.2580 = -31.257980 ≤ 0
请检查参数: sigma=25.4, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.0045 = -31.004480 ≤ 0
请检查参数: sigma=25.3, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.5005 = -30.500480 ≤ 0
请检查参数: sigma=25.1, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.5125 = -31.512480 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 30.5045 = -29.504480 ≤ 0
请检查参数: sigma=24.7, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 30.7520 = -29.751980 ≤ 0
请检查参数: sigma=24.8, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 29.7680 = -28.767980 ≤ 0
请检查参数: sigma=24.4, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 29.7680 = -28.767980 ≤ 0
请检查参数: sigma=24.4, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.0245 = -32.024480 ≤ 0
请检查参数: sigma=25.7, nu=0.1, theta=-0.0002"
10002243,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.8480 = -33.847980 ≤ 0
请检查参数: sigma=26.4, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.2805 = -13.280490 ≤ 0
请检查参数: sigma=16.9, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 47.7405 = -46.740460 ≤ 0
请检查参数: sigma=30.9, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 24.8645 = -23.864460 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 22.4720 = -21.471960 ≤ 0
请检查参数: sigma=21.2, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.6845 = -21.684450 ≤ 0
请检查参数: sigma=21.3, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.2000 = -23.199950 ≤ 0
请检查参数: sigma=22.0, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.8645 = -23.864450 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.4245 = -20.424450 ≤ 0
请检查参数: sigma=20.7, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 20.6045 = -19.604450 ≤ 0
请检查参数: sigma=20.3, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.8405 = -20.840450 ≤ 0
请检查参数: sigma=20.9, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 20.8080 = -19.807950 ≤ 0
请检查参数: sigma=20.4, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.0125 = -20.012450 ≤ 0
请检查参数: sigma=20.5, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 20.4020 = -19.401950 ≤ 0
请检查参数: sigma=20.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.2180 = -20.217950 ≤ 0
请检查参数: sigma=20.6, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.0500 = -21.049950 ≤ 0
请检查参数: sigma=21.0, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.2000 = -23.199950 ≤ 0
请检查参数: sigma=22.0, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.3220 = -27.321950 ≤ 0
请检查参数: sigma=23.8, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 27.3780 = -26.377950 ≤ 0
请检查参数: sigma=23.4, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.3220 = -27.321950 ≤ 0
请检查参数: sigma=23.8, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.6420 = -23.641950 ≤ 0
请检查参数: sigma=22.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 29.2820 = -28.281950 ≤ 0
请检查参数: sigma=24.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.4205 = -23.420450 ≤ 0
请检查参数: sigma=22.1, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 22.6845 = -21.684480 ≤ 0
请检查参数: sigma=21.3, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 23.9805 = -22.980480 ≤ 0
请检查参数: sigma=21.9, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 24.6420 = -23.641980 ≤ 0
请检查参数: sigma=22.2, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 25.9920 = -24.991980 ≤ 0
请检查参数: sigma=22.8, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.6445 = -34.644480 ≤ 0
请检查参数: sigma=26.7, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.5125 = -31.512480 ≤ 0
请检查参数: sigma=25.5, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.5845 = -33.584480 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 41.4720 = -40.471980 ≤ 0
请检查参数: sigma=28.8, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 50.2445 = -49.244470 ≤ 0
请检查参数: sigma=31.7, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 55.7780 = -54.777980 ≤ 0
请检查参数: sigma=33.4, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 51.2000 = -50.199970 ≤ 0
请检查参数: sigma=32.0, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 55.7780 = -54.777980 ≤ 0
请检查参数: sigma=33.4, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 62.6580 = -61.657970 ≤ 0
请检查参数: sigma=35.4, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 46.8180 = -45.817970 ≤ 0
请检查参数: sigma=30.6, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 57.8000 = -56.799970 ≤ 0
请检查参数: sigma=34.0, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 48.9845 = -47.984460 ≤ 0
请检查参数: sigma=31.3, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 54.4500 = -53.449950 ≤ 0
请检查参数: sigma=33.0, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 54.7805 = -53.780450 ≤ 0
请检查参数: sigma=33.1, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 55.7780 = -54.777950 ≤ 0
请检查参数: sigma=33.4, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 54.1205 = -53.120450 ≤ 0
请检查参数: sigma=32.9, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 49.9280 = -48.927950 ≤ 0
请检查参数: sigma=31.6, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 48.0500 = -47.049960 ≤ 0
请检查参数: sigma=31.0, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 46.2080 = -45.207950 ≤ 0
请检查参数: sigma=30.4, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 48.0500 = -47.049950 ≤ 0
请检查参数: sigma=31.0, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 48.6720 = -47.671950 ≤ 0
请检查参数: sigma=31.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 42.6320 = -41.631950 ≤ 0
请检查参数: sigma=29.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 40.8980 = -39.897950 ≤ 0
请检查参数: sigma=28.6, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 39.7620 = -38.761950 ≤ 0
请检查参数: sigma=28.2, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 41.7605 = -40.760450 ≤ 0
请检查参数: sigma=28.9, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0001 - 40.3280 = -39.327950 ≤ 0
请检查参数: sigma=28.4, nu=0.1, theta=-0.0005"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 45.0000 = -43.999960 ≤ 0
请检查参数: sigma=30.0, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 45.6020 = -44.601960 ≤ 0
请检查参数: sigma=30.2, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 44.4020 = -43.401960 ≤ 0
请检查参数: sigma=29.8, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 46.5125 = -45.512460 ≤ 0
请检查参数: sigma=30.5, nu=0.1, theta=-0.0004"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 47.1245 = -46.124470 ≤ 0
请检查参数: sigma=30.7, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 50.2445 = -49.244470 ≤ 0
请检查参数: sigma=31.7, nu=0.1, theta=-0.0003"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 52.1645 = -51.164480 ≤ 0
请检查参数: sigma=32.3, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 53.4645 = -52.464480 ≤ 0
请检查参数: sigma=32.7, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 47.4320 = -46.431990 ≤ 0
请检查参数: sigma=30.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 42.0500 = -41.049990 ≤ 0
请检查参数: sigma=29.0, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 41.4720 = -40.471990 ≤ 0
请检查参数: sigma=28.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 41.4720 = -40.471990 ≤ 0
请检查参数: sigma=28.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 38.9205 = -37.920490 ≤ 0
请检查参数: sigma=27.9, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 39.7620 = -38.761990 ≤ 0
请检查参数: sigma=28.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 39.7620 = -38.761990 ≤ 0
请检查参数: sigma=28.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 38.0880 = -37.087990 ≤ 0
请检查参数: sigma=27.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.3780 = -34.377990 ≤ 0
请检查参数: sigma=26.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.7680 = -31.767990 ≤ 0
请检查参数: sigma=25.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.7680 = -31.767990 ≤ 0
请检查参数: sigma=25.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.3780 = -34.377990 ≤ 0
请检查参数: sigma=26.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.9120 = -34.911990 ≤ 0
请检查参数: sigma=26.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 38.0880 = -37.087990 ≤ 0
请检查参数: sigma=27.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 34.5845 = -33.584500 ≤ 0
请检查参数: sigma=26.3, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.0005 = -30.000490 ≤ 0
请检查参数: sigma=24.9, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 28.8000 = -27.799990 ≤ 0
请检查参数: sigma=24.0, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 29.2820 = -28.281990 ≤ 0
请检查参数: sigma=24.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 31.0005 = -30.000500 ≤ 0
请检查参数: sigma=24.9, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 40.6125 = -39.612500 ≤ 0
请检查参数: sigma=28.5, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 34.3220 = -33.322000 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 34.3220 = -33.322000 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 37.5380 = -36.538000 ≤ 0
请检查参数: sigma=27.4, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 37.2645 = -36.264500 ≤ 0
请检查参数: sigma=27.3, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - 0.0000 - 41.1845 = -40.184500 ≤ 0
请检查参数: sigma=28.7, nu=0.1, theta=0.0"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.3780 = -34.377990 ≤ 0
请检查参数: sigma=26.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.3220 = -33.321990 ≤ 0
请检查参数: sigma=26.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 34.0605 = -33.060490 ≤ 0
请检查参数: sigma=26.1, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.3780 = -34.377990 ≤ 0
请检查参数: sigma=26.6, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.7520 = -30.751990 ≤ 0
请检查参数: sigma=25.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 33.2820 = -32.281990 ≤ 0
请检查参数: sigma=25.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.2580 = -31.257980 ≤ 0
请检查参数: sigma=25.4, nu=0.1, theta=-0.0002"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 31.7520 = -30.751990 ≤ 0
请检查参数: sigma=25.2, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.9120 = -34.911990 ≤ 0
请检查参数: sigma=26.8, nu=0.1, theta=-0.0001"
10002244,,,"VG参数不满足约束条件: 1 - -0.0000 - 37.8125 = -36.812490 ≤ 0
请检查参数: sigma=27.5, nu=0.1, theta=-0.0001"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 14.4500 = -13.449990 ≤ 0
请检查参数: sigma=17.0, nu=0.1, theta=-0.0001"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 53.7920 = -52.791970 ≤ 0
请检查参数: sigma=32.8, nu=0.1, theta=-0.0003"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 24.2000 = -23.199960 ≤ 0
请检查参数: sigma=22.0, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 23.9805 = -22.980460 ≤ 0
请检查参数: sigma=21.9, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 24.8645 = -23.864460 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 25.3125 = -24.312460 ≤ 0
请检查参数: sigma=22.5, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 25.9920 = -24.991960 ≤ 0
请检查参数: sigma=22.8, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.4720 = -21.471950 ≤ 0
请检查参数: sigma=21.2, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.6320 = -20.631950 ≤ 0
请检查参数: sigma=20.8, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.6845 = -21.684450 ≤ 0
请检查参数: sigma=21.3, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 23.1125 = -22.112450 ≤ 0
请检查参数: sigma=21.5, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.2180 = -20.217950 ≤ 0
请检查参数: sigma=20.6, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.0125 = -20.012450 ≤ 0
请检查参数: sigma=20.5, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 21.6320 = -20.631950 ≤ 0
请检查参数: sigma=20.8, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 22.4720 = -21.471950 ≤ 0
请检查参数: sigma=21.2, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.0880 = -24.087950 ≤ 0
请检查参数: sigma=22.4, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 29.0405 = -28.040450 ≤ 0
请检查参数: sigma=24.1, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 27.8480 = -26.847950 ≤ 0
请检查参数: sigma=23.6, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 28.8000 = -27.799950 ≤ 0
请检查参数: sigma=24.0, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 25.9920 = -24.991950 ≤ 0
请检查参数: sigma=22.8, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 29.5245 = -28.524460 ≤ 0
请检查参数: sigma=24.3, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 24.8645 = -23.864450 ≤ 0
请检查参数: sigma=22.3, nu=0.1, theta=-0.0005"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 23.5445 = -22.544480 ≤ 0
请检查参数: sigma=21.7, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 25.0880 = -24.087980 ≤ 0
请检查参数: sigma=22.4, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 23.9805 = -22.980480 ≤ 0
请检查参数: sigma=21.9, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 26.2205 = -25.220480 ≤ 0
请检查参数: sigma=22.9, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 36.1805 = -35.180490 ≤ 0
请检查参数: sigma=26.9, nu=0.1, theta=-0.0001"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 32.2580 = -31.257980 ≤ 0
请检查参数: sigma=25.4, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 35.3780 = -34.377980 ≤ 0
请检查参数: sigma=26.6, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 42.0500 = -41.049990 ≤ 0
请检查参数: sigma=29.0, nu=0.1, theta=-0.0001"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 50.2445 = -49.244480 ≤ 0
请检查参数: sigma=31.7, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 57.4605 = -56.460480 ≤ 0
请检查参数: sigma=33.9, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 52.4880 = -51.487980 ≤ 0
请检查参数: sigma=32.4, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 58.4820 = -57.481980 ≤ 0
请检查参数: sigma=34.2, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 70.3125 = -69.312480 ≤ 0
请检查参数: sigma=37.5, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 48.0500 = -47.049970 ≤ 0
请检查参数: sigma=31.0, nu=0.1, theta=-0.0003"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 59.5125 = -58.512480 ≤ 0
请检查参数: sigma=34.5, nu=0.1, theta=-0.0002"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 49.9280 = -48.927970 ≤ 0
请检查参数: sigma=31.6, nu=0.1, theta=-0.0003"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 56.7845 = -55.784460 ≤ 0
请检查参数: sigma=33.7, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 58.4820 = -57.481960 ≤ 0
请检查参数: sigma=34.2, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 56.7845 = -55.784460 ≤ 0
请检查参数: sigma=33.7, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 56.1125 = -55.112460 ≤ 0
请检查参数: sigma=33.5, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 52.1645 = -51.164460 ≤ 0
请检查参数: sigma=32.3, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 49.9280 = -48.927960 ≤ 0
请检查参数: sigma=31.6, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 48.0500 = -47.049960 ≤ 0
请检查参数: sigma=31.0, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 49.6125 = -48.612460 ≤ 0
请检查参数: sigma=31.5, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0000 - 49.9280 = -48.927960 ≤ 0
请检查参数: sigma=31.6, nu=0.1, theta=-0.0004"
10002245,,,"VG参数不满足约束条件: 1 - -0.0001 - 43.8080 = -42.807950 ≤ 0
请检查参数: sigma=29.6, nu=0.1, theta=-0.0005"
